"Total Kinase","Total Phosphatase","Timestep","Patch Length","dPIP","alphaEnzyme","k_mkon","k_koff","p_mkon","p_koff","k_mkcat","k_mKm","p_mkcat","p_mKm","Kinase in Solution","Phosphatase in Solution","Average Body X","Average Node 1 X","Average Node 2 X","Average Node 3 X","Average Node 4 X","Average All Nodes X"
"799.620986585181","337.9065956520496","0.01","0.5","3.0","0.2","0.05404188682574916","0.03530423821242028","0.3061221251058841","0.07005619593561778","10.0","0.5","15.0","0.5","306","37","0.5646381738341589","0.9989813455674297","0.6621721535740513","0.4285346552244331","0.7067855408702102","0.6991184238090306"
"6.0072506698535255","855.1904908468892","0.01","0.5","3.0","0.2","0.04090185101920925","0.14384832783763093","0.10427419649071482","0.059968208426127816","10.0","0.5","15.0","0.5","6","187","3.789840163373585E-32","3.855670553367948E-32","7.246562215166965E-34","3.2367049229077458E-31","1.6029124094173071E-31","1.3081077374692527E-31"
"654.8349110436324","361.23779583163065","0.01","0.5","3.0","0.2","0.011836362403183857","0.30868887631496283","0.312702681580407","0.033459779134111564","10.0","0.5","15.0","0.5","655","6","3.1294057010077346E-5","2.376616689124148E-11","2.1245815439963942E-16","3.074877416860396E-9","4.1107257591431405E-5","1.0277589058806898E-5"
"333.88739946182955","482.59891522768936","0.01","0.5","3.0","0.2","0.034473311637450425","0.2379767953050823","0.2544631330223126","0.02201638662969061","10.0","0.5","15.0","0.5","316","9","0.03772210590961869","2.1437364546588605E-4","1.4897789961262634E-16","5.2627175408601885E-11","0.9954564264477348","0.2489177000364571"
"545.2572622045632","29.88848755481255","0.01","0.5","3.0","0.2","0.028481580939474588","0.11615143580817154","0.23012542853927706","0.08393213537574676","10.0","0.5","15.0","0.5","361","2","0.8249159628016212","0.9517128870897582","0.9999465260937593","0.9934822693717485","0.9984119444740533","0.9858884067573299"
"534.1022746017339","618.8364634317858","0.01","0.5","3.0","0.2","0.06924959974940326","0.08997852189434175","0.24615108721915643","0.07578379940262263","10.0","0.5","15.0","0.5","317","88","0.24017552416484927","0.8278692130074131","2.2314290368821134E-10","3.9845992001077893E-7","0.9977417556470874","0.45640284183439045"
"385.9770441870204","218.5438881768096","0.01","0.5","3.0","0.2","0.08762926151031146","0.3356159202680655","0.4863117182823886","0.06542728256718587","10.0","0.5","15.0","0.5","280","2","0.32580029551855544","0.5988624976315965","2.118598382732005E-4","3.5712309808981664E-5","0.5991453444933372","0.2995638535682536"
"679.869810924806","508.4321793103539","0.01","0.5","3.0","0.2","0.006063086004719206","0.3286159825568724","0.45212306320252105","0.033709692540358396","10.0","0.5","15.0","0.5","680","9","6.141933758239872E-13","8.06135030105229E-14","8.868980549294074E-20","9.835037793666508E-19","5.5005257324544286E-14","3.3904958132163E-14"
"465.6771283536114","645.7792430228643","0.01","0.5","3.0","0.2","0.006046075987599846","0.15675484546682675","0.04089636341435166","0.02316833619008196","10.0","0.5","15.0","0.5","466","126","5.50949000384989E-10","2.559386596806083E-18","5.633025851387276E-19","3.4091883206208442E-12","1.0229897894574654E-10","2.6427042597264134E-11"
"505.9536108601359","637.7438238623791","0.01","0.5","3.0","0.2","0.04821780772424958","0.22540491401364351","0.48113891006715437","0.060175827708779904","10.0","0.5","15.0","0.5","490","30","0.03809699073626982","0.1342051684428104","3.8288931309680184E-16","9.960583429860651E-15","3.354661735086911E-7","0.03355137597724854"
"799.620986585181","337.9065956520496","0.01","0.5","3.0","0.2","0.05404188682574916","0.03530423821242028","0.3061221251058841","0.07005619593561778","10.0","0.5","15.0","0.5","285","32","0.5837358899969797","0.999926514762165","2.634135234622731E-4","0.10446531312371754","0.9999960362418254","0.5261628194127926"
"6.0072506698535255","855.1904908468892","0.01","0.5","3.0","0.2","0.04090185101920925","0.14384832783763093","0.10427419649071482","0.059968208426127816","10.0","0.5","15.0","0.5","6","188","2.1329149476936133E-23","1.1106786382284984E-23","7.026864640724429E-25","1.4050497469600092E-25","5.539940081745845E-30","2.987495840248377E-24"
"654.8349110436324","361.23779583163065","0.01","0.5","3.0","0.2","0.011836362403183857","0.30868887631496283","0.312702681580407","0.033459779134111564","10.0","0.5","15.0","0.5","655","8","3.999309893601801E-7","2.0428069734618877E-12","2.9435863547225505E-16","1.3673086121270306E-7","3.381229654734782E-9","3.5028533492192484E-8"
"333.88739946182955","482.59891522768936","0.01","0.5","3.0","0.2","0.034473311637450425","0.2379767953050823","0.2544631330223126","0.02201638662969061","10.0","0.5","15.0","0.5","331","8","0.011844005762386488","4.1456737053946106E-4","1.0769979740471219E-13","1.0183222099758098E-8","5.655800541687991E-4","2.4503940200951466E-4"
"545.2572622045632","29.88848755481255","0.01","0.5","3.0","0.2","0.028481580939474588","0.11615143580817154","0.23012542853927706","0.08393213537574676","10.0","0.5","15.0","0.5","332","1","0.8943024604162408","0.9989818545817023","0.9992585169325013","0.361557161450241","0.9708749195424026","0.8326681131267121"
"534.1022746017339","618.8364634317858","0.01","0.5","3.0","0.2","0.06924959974940326","0.08997852189434175","0.24615108721915643","0.07578379940262263","10.0","0.5","15.0","0.5","284","98","0.3075221066674303","0.9999662482999436","7.065532066372067E-6","7.188117670672309E-5","0.9996126045491144","0.49991444988945793"
"385.9770441870204","218.5438881768096","0.01","0.5","3.0","0.2","0.08762926151031146","0.3356159202680655","0.4863117182823886","0.06542728256718587","10.0","0.5","15.0","0.5","291","8","0.2702942340383535","0.9913197397891587","6.905037134387454E-8","0.36661051121091265","0.8162087922653276","0.5435347780789425"
"465.6771283536114","645.7792430228643","0.01","0.5","3.0","0.2","0.006046075987599846","0.15675484546682675","0.04089636341435166","0.02316833619008196","10.0","0.5","15.0","0.5","466","120","3.4811713222207726E-7","2.4652796898348396E-17","6.491505822523685E-18","3.8556564284896784E-4","1.0263823996716298E-8","9.63939766682489E-5"
"679.869810924806","508.4321793103539","0.01","0.5","3.0","0.2","0.006063086004719206","0.3286159825568724","0.45212306320252105","0.033709692540358396","10.0","0.5","15.0","0.5","680","6","1.2649308016375217E-8","2.8750640719729965E-7","1.8775966908241743E-20","4.403585449051873E-20","1.6363752335401063E-13","7.187664270872143E-8"
"505.9536108601359","637.7438238623791","0.01","0.5","3.0","0.2","0.04821780772424958","0.22540491401364351","0.48113891006715437","0.060175827708779904","10.0","0.5","15.0","0.5","488","25","0.011705728741065664","9.182484366106141E-6","1.0639251962603301E-14","3.713654404676907E-10","0.9676964572777216","0.24192641003336599"
"799.620986585181","337.9065956520496","0.01","0.5","3.0","0.2","0.05404188682574916","0.03530423821242028","0.3061221251058841","0.07005619593561778","10.0","0.5","15.0","0.5","288","35","0.5766396424575957","0.9982095409951502","0.03840575955036346","0.5880104573683477","0.9814878714059934","0.6515284073299636"
"6.0072506698535255","855.1904908468892","0.01","0.5","3.0","0.2","0.04090185101920925","0.14384832783763093","0.10427419649071482","0.059968208426127816","10.0","0.5","15.0","0.5","6","188","8.450995725010954E-30","2.8104244632695407E-26","5.5680263882951826E-27","1.2747210816636697E-30","1.9962138732929517E-34","8.418386485423405E-27"
"654.8349110436324","361.23779583163065","0.01","0.5","3.0","0.2","0.011836362403183857","0.30868887631496283","0.312702681580407","0.033459779134111564","10.0","0.5","15.0","0.5","655","5","2.5025785124014746E-11","2.8851983975433635E-6","6.210315342832492E-19","5.110196416293032E-18","2.216119753475967E-9","7.218536293256427E-7"
"333.88739946182955","482.59891522768936","0.01","0.5","3.0","0.2","0.034473311637450425","0.2379767953050823","0.2544631330223126","0.02201638662969061","10.0","0.5","15.0","0.5","323","13","0.02722794881556851","0.005132395802551319","3.3280340281567115E-15","3.1004102403675686E-11","0.0016396286318771376","0.001693006116358972"
"545.2572622045632","29.88848755481255","0.01","0.5","3.0","0.2","0.028481580939474588","0.11615143580817154","0.23012542853927706","0.08393213537574676","10.0","0.5","15.0","0.5","320","2","0.8840976714768346","0.9997228453047073","0.3643821094094601","0.999814089737616","0.9999754337626708","0.840973619553614"
"534.1022746017339","618.8364634317858","0.01","0.5","3.0","0.2","0.06924959974940326","0.08997852189434175","0.24615108721915643","0.07578379940262263","10.0","0.5","15.0","0.5","342","80","0.23768487612303013","0.6213953971187199","7.025981529089533E-9","8.7461789103751E-7","0.9996848295668174","0.405270277082352"
"385.9770441870204","218.5438881768096","0.01","0.5","3.0","0.2","0.08762926151031146","0.3356159202680655","0.4863117182823886","0.06542728256718587","10.0","0.5","15.0","0.5","281","2","0.28687907606905044","0.926640152040186","4.250324464045309E-8","0.009444010220332765","0.9964872943679046","0.483142874782917"
"465.6771283536114","645.7792430228643","0.01","0.5","3.0","0.2","0.006046075987599846","0.15675484546682675","0.04089636341435166","0.02316833619008196","10.0","0.5","15.0","0.5","466","120","4.362905527624297E-9","1.3198154295608686E-17","2.784684350969369E-20","0.0015627882809216094","5.455247560497808E-16","3.906970702305409E-4"
"679.869810924806","508.4321793103539","0.01","0.5","3.0","0.2","0.006063086004719206","0.3286159825568724","0.45212306320252105","0.033709692540358396","10.0","0.5","15.0","0.5","680","9","6.660862253910446E-12","2.9697430337638415E-10","3.4060748651820173E-20","9.16209443040912E-18","1.1289826909712855E-12","7.452582381587768E-11"
"799.620986585181","337.9065956520496","0.01","0.5","3.0","0.2","0.05404188682574916","0.03530423821242028","0.3061221251058841","0.07005619593561778","10.0","0.5","15.0","0.5","307","24","0.5489844262016466","0.9974290196508903","0.14829424779621436","0.1273997952309191","0.9999702452257858","0.5682733269759528"
"505.9536108601359","637.7438238623791","0.01","0.5","3.0","0.2","0.04821780772424958","0.22540491401364351","0.48113891006715437","0.060175827708779904","10.0","0.5","15.0","0.5","478","37","0.040021237685413616","0.8407965535702432","2.029492664836634E-14","6.377809352116849E-12","0.37618352859212506","0.3042450205421913"
"6.0072506698535255","855.1904908468892","0.01","0.5","3.0","0.2","0.04090185101920925","0.14384832783763093","0.10427419649071482","0.059968208426127816","10.0","0.5","15.0","0.5","6","190","3.9622132635032074E-27","9.140155842393E-25","2.003773558017815E-31","3.0621013140373288E-25","2.903147637958935E-32","3.050564862629669E-25"
"654.8349110436324","361.23779583163065","0.01","0.5","3.0","0.2","0.011836362403183857","0.30868887631496283","0.312702681580407","0.033459779134111564","10.0","0.5","15.0","0.5","655","18","7.534390864942225E-9","2.4338810909257698E-8","3.3570144142046676E-17","1.2720493081761692E-14","1.481642628761197E-6","3.7649536310612987E-7"
"333.88739946182955","482.59891522768936","0.01","0.5","3.0","0.2","0.034473311637450425","0.2379767953050823","0.2544631330223126","0.02201638662969061","10.0","0.5","15.0","0.5","317","11","0.0483960008699469","0.4087501247579097","2.438272839107655E-13","1.8524592668271684E-8","0.005393365152008164","0.10353587710868863"
"545.2572622045632","29.88848755481255","0.01","0.5","3.0","0.2","0.028481580939474588","0.11615143580817154","0.23012542853927706","0.08393213537574676","10.0","0.5","15.0","0.5","323","2","0.8707463669694684","0.9968435796125852","0.9986696847114042","0.9991223423294057","0.9978780393477145","0.9981284115002774"
"534.1022746017339","618.8364634317858","0.01","0.5","3.0","0.2","0.06924959974940326","0.08997852189434175","0.24615108721915643","0.07578379940262263","10.0","0.5","15.0","0.5","314","87","0.287185855404474","0.9986188636369979","3.1044421872055316E-10","2.757274494144935E-6","0.4380373541828104","0.3591647438511865"
"385.9770441870204","218.5438881768096","0.01","0.5","3.0","0.2","0.08762926151031146","0.3356159202680655","0.4863117182823886","0.06542728256718587","10.0","0.5","15.0","0.5","281","7","0.2989073575372158","0.6293853326554645","2.0339303935981066E-7","0.00842218641288509","0.33882362865788523","0.2441578377798185"
"465.6771283536114","645.7792430228643","0.01","0.5","3.0","0.2","0.006046075987599846","0.15675484546682675","0.04089636341435166","0.02316833619008196","10.0","0.5","15.0","0.5","466","127","2.5364862443351616E-16","9.164990449134266E-17","3.70653398187924E-19","1.2264156049215658E-22","2.462060419566955E-16","8.455668062194665E-17"
"679.869810924806","508.4321793103539","0.01","0.5","3.0","0.2","0.006063086004719206","0.3286159825568724","0.45212306320252105","0.033709692540358396","10.0","0.5","15.0","0.5","680","9","1.2637528466527947E-14","1.0007808012684504E-16","1.5075078956067097E-23","3.5841730734058066E-20","3.5251020091005013E-13","8.815257871174571E-14"
"505.9536108601359","637.7438238623791","0.01","0.5","3.0","0.2","0.04821780772424958","0.22540491401364351","0.48113891006715437","0.060175827708779904","10.0","0.5","15.0","0.5","482","33","0.049763488356145566","0.11370773823079351","1.7603682045294497E-13","2.0819806895612043E-13","0.768662409337722","0.22059253689222497"
"799.620986585181","337.9065956520496","0.01","0.5","3.0","0.2","0.05404188682574916","0.03530423821242028","0.3061221251058841","0.07005619593561778","10.0","0.5","15.0","0.5","298","29","0.5853371455735238","0.9999947310277013","0.40835351320101027","0.00448804219938517","0.6879987226246209","0.5252087522631801"
"6.0072506698535255","855.1904908468892","0.01","0.5","3.0","0.2","0.04090185101920925","0.14384832783763093","0.10427419649071482","0.059968208426127816","10.0","0.5","15.0","0.5","6","185","6.09573074814381E-17","4.7363487642345925E-27","1.3009477667920443E-17","4.001095117881898E-22","1.289518688337361E-24","3.2524697679218116E-18"
"333.88739946182955","482.59891522768936","0.01","0.5","3.0","0.2","0.034473311637450425","0.2379767953050823","0.2544631330223126","0.02201638662969061","10.0","0.5","15.0","0.5","327","10","0.010446749118825756","0.33982699390429766","4.8121209875491815E-15","7.638194769591156E-11","0.48440290691142707","0.20605747522302773"
"654.8349110436324","361.23779583163065","0.01","0.5","3.0","0.2","0.011836362403183857","0.30868887631496283","0.312702681580407","0.033459779134111564","10.0","0.5","15.0","0.5","655","2","8.008045251415798E-10","4.506451787172639E-8","4.4500496857317497E-17","2.126322694161642E-17","4.0488893403508565E-8","2.1388352835249656E-8"
"545.2572622045632","29.88848755481255","0.01","0.5","3.0","0.2","0.028481580939474588","0.11615143580817154","0.23012542853927706","0.08393213537574676","10.0","0.5","15.0","0.5","325","1","0.8936945822757265","0.9999353921175258","0.7020065003300762","0.7265454251458727","0.9999318097920147","0.8571047818463733"
"385.9770441870204","218.5438881768096","0.01","0.5","3.0","0.2","0.08762926151031146","0.3356159202680655","0.4863117182823886","0.06542728256718587","10.0","0.5","15.0","0.5","272","3","0.35934094193467364","0.02524055519831695","5.368891137122974E-6","0.0035986295947632633","0.12555753787288806","0.03860052288927634"
"534.1022746017339","618.8364634317858","0.01","0.5","3.0","0.2","0.06924959974940326","0.08997852189434175","0.24615108721915643","0.07578379940262263","10.0","0.5","15.0","0.5","304","75","0.24045777575595614","0.9737742793644177","1.0338102436733767E-4","8.199645405190239E-8","0.9998022155527528","0.4934199894844979"
"465.6771283536114","645.7792430228643","0.01","0.5","3.0","0.2","0.006046075987599846","0.15675484546682675","0.04089636341435166","0.02316833619008196","10.0","0.5","15.0","0.5","466","119","3.443876312043136E-15","9.236232063661637E-11","1.4301615571526942E-15","8.259562458793216E-13","1.8741696217679302E-19","2.3297426807867454E-11"
"679.869810924806","508.4321793103539","0.01","0.5","3.0","0.2","0.006063086004719206","0.3286159825568724","0.45212306320252105","0.033709692540358396","10.0","0.5","15.0","0.5","680","8","5.9701142129489635E-12","2.9114017463889263E-9","9.544134662320863E-22","1.0770446366477513E-18","1.728620873070544E-11","7.321719890494077E-10"
"505.9536108601359","637.7438238623791","0.01","0.5","3.0","0.2","0.04821780772424958","0.22540491401364351","0.48113891006715437","0.060175827708779904","10.0","0.5","15.0","0.5","488","20","0.019612752651336034","0.46375809939602236","3.12401702138471E-12","2.5482961582611077E-5","2.471383262262261E-7","0.1159459573747638"
"799.620986585181","337.9065956520496","0.01","0.5","3.0","0.2","0.05404188682574916","0.03530423821242028","0.3061221251058841","0.07005619593561778","10.0","0.5","15.0","0.5","283","35","0.5649162544685961","0.9961932752607144","0.2155152870824441","0.4083923533105461","0.9990681991494722","0.6547922787007938"
"545.2572622045632","29.88848755481255","0.01","0.5","3.0","0.2","0.028481580939474588","0.11615143580817154","0.23012542853927706","0.08393213537574676","10.0","0.5","15.0","0.5","339","3","0.8735465018474138","0.9999998732064801","0.2531381559743881","0.957997687696581","0.9997769786265639","0.8027281738760031"
"333.88739946182955","482.59891522768936","0.01","0.5","3.0","0.2","0.034473311637450425","0.2379767953050823","0.2544631330223126","0.02201638662969061","10.0","0.5","15.0","0.5","330","18","0.00675576984274603","3.558938023668665E-5","1.84425132249049E-13","1.4308739136639865E-12","0.0944077311763769","0.023610830139557212"
"6.0072506698535255","855.1904908468892","0.01","0.5","3.0","0.2","0.04090185101920925","0.14384832783763093","0.10427419649071482","0.059968208426127816","10.0","0.5","15.0","0.5","6","210","4.706674946524421E-15","6.646384050831461E-23","2.4227597219483405E-13","3.9209276053820275E-22","5.703116215184955E-28","6.056899316334772E-14"
"654.8349110436324","361.23779583163065","0.01","0.5","3.0","0.2","0.011836362403183857","0.30868887631496283","0.312702681580407","0.033459779134111564","10.0","0.5","15.0","0.5","655","9","6.197535453127585E-10","6.645698852714922E-9","2.022441228563958E-16","4.349132012594413E-15","1.0278617178105061E-13","1.6614515475657096E-9"
"385.9770441870204","218.5438881768096","0.01","0.5","3.0","0.2","0.08762926151031146","0.3356159202680655","0.4863117182823886","0.06542728256718587","10.0","0.5","15.0","0.5","273","4","0.3174793802921017","0.9965887980813801","8.112212750815455E-6","0.09775593753125039","0.3119783818706134","0.3515828074239988"
"534.1022746017339","618.8364634317858","0.01","0.5","3.0","0.2","0.06924959974940326","0.08997852189434175","0.24615108721915643","0.07578379940262263","10.0","0.5","15.0","0.5","297","93","0.30444749021606526","0.27313833545271804","0.07214842573751483","0.040333565093401476","0.5498735332745449","0.23387346488954486"
"465.6771283536114","645.7792430228643","0.01","0.5","3.0","0.2","0.006046075987599846","0.15675484546682675","0.04089636341435166","0.02316833619008196","10.0","0.5","15.0","0.5","466","129","2.890399605105372E-11","6.986404148977516E-9","6.1882419834670324E-21","1.3028586121364251E-14","1.1221755492459067E-18","1.7466042946729993E-9"
"679.869810924806","508.4321793103539","0.01","0.5","3.0","0.2","0.006063086004719206","0.3286159825568724","0.45212306320252105","0.033709692540358396","10.0","0.5","15.0","0.5","680","13","2.824653733864984E-9","1.520699679550189E-7","2.5176754377339477E-21","1.921949502776924E-17","3.328816183396596E-12","3.801832419760606E-8"
"840.698459907036","33.093959957526394","0.01","0.5","3.0","0.2","0.08855686132115939","0.2786003827241473","0.3200106129584779","0.06698007019941958","10.0","0.5","15.0","0.5","549","1","0.8847823177142533","0.999720085233057","0.9996508258166817","0.9983060986329052","0.7772560397755498","0.9437332623645498"
"799.620986585181","337.9065956520496","0.01","0.5","3.0","0.2","0.05404188682574916","0.03530423821242028","0.3061221251058841","0.07005619593561778","10.0","0.5","15.0","0.5","316","22","0.547865779282225","0.7559458045994442","0.001728512577347686","0.1764225745266891","0.975999791515654","0.4775241708047837"
"545.2572622045632","29.88848755481255","0.01","0.5","3.0","0.2","0.028481580939474588","0.11615143580817154","0.23012542853927706","0.08393213537574676","10.0","0.5","15.0","0.5","328","1","0.8306457724043689","0.9998414070774485","0.9917659311973313","0.999330132548336","0.9964173784357915","0.9968387123147265"
"333.88739946182955","482.59891522768936","0.01","0.5","3.0","0.2","0.034473311637450425","0.2379767953050823","0.2544631330223126","0.02201638662969061","10.0","0.5","15.0","0.5","307","14","0.07703079991200257","0.0010669047410874694","4.246497045899672E-14","9.625622939416378E-12","5.824443826691466E-4","4.1233728335617607E-4"
"654.8349110436324","361.23779583163065","0.01","0.5","3.0","0.2","0.011836362403183857","0.30868887631496283","0.312702681580407","0.033459779134111564","10.0","0.5","15.0","0.5","655","4","1.4890790894647035E-4","0.6075400089882659","3.8168497290426736E-14","2.4040274591816478E-12","2.4085311704397496E-5","0.15189102357560316"
"6.0072506698535255","855.1904908468892","0.01","0.5","3.0","0.2","0.04090185101920925","0.14384832783763093","0.10427419649071482","0.059968208426127816","10.0","0.5","15.0","0.5","6","184","4.304113361511122E-18","5.80190081069635E-12","2.039860935384995E-25","1.0056783445424257E-26","5.541129069523352E-23","1.4504752026879938E-12"
"385.9770441870204","218.5438881768096","0.01","0.5","3.0","0.2","0.08762926151031146","0.3356159202680655","0.4863117182823886","0.06542728256718587","10.0","0.5","15.0","0.5","270","5","0.35390894982118737","0.7993415696530596","5.564154914614922E-4","0.008897321326529586","0.9915245313399671","0.4500799594527548"
"534.1022746017339","618.8364634317858","0.01","0.5","3.0","0.2","0.06924959974940326","0.08997852189434175","0.24615108721915643","0.07578379940262263","10.0","0.5","15.0","0.5","315","73","0.21638537878964698","0.9553131182133229","5.39703654280687E-6","1.560280281210501E-4","0.8654737344218469","0.45523706942495823"
"465.6771283536114","645.7792430228643","0.01","0.5","3.0","0.2","0.006046075987599846","0.15675484546682675","0.04089636341435166","0.02316833619008196","10.0","0.5","15.0","0.5","466","96","4.752252330897341E-5","1.3631037429838802E-10","7.526503287911506E-16","6.52741587162884E-14","7.249120286720471E-7","1.8126210126828868E-7"
"679.869810924806","508.4321793103539","0.01","0.5","3.0","0.2","0.006063086004719206","0.3286159825568724","0.45212306320252105","0.033709692540358396","10.0","0.5","15.0","0.5","680","13","3.3981269097424245E-9","3.3748516965213033E-7","6.759137504062793E-20","8.743979737542049E-21","5.1035895694784634E-12","8.43725683104441E-8"
"840.698459907036","33.093959957526394","0.01","0.5","3.0","0.2","0.08855686132115939","0.2786003827241473","0.3200106129584779","0.06698007019941958","10.0","0.5","15.0","0.5","539","5","0.8993077302756021","0.9999458515979557","0.9994681708101092","0.8143931808559822","0.9473101544377099","0.9402793394254391"
"545.2572622045632","29.88848755481255","0.01","0.5","3.0","0.2","0.028481580939474588","0.11615143580817154","0.23012542853927706","0.08393213537574676","10.0","0.5","15.0","0.5","324","3","0.8732631322790546","0.9999772488174473","0.995754597245015","0.23886543938118224","0.9997544422970637","0.8085879319351763"
"799.620986585181","337.9065956520496","0.01","0.5","3.0","0.2","0.05404188682574916","0.03530423821242028","0.3061221251058841","0.07005619593561778","10.0","0.5","15.0","0.5","287","27","0.5918851117995093","0.9619475275419114","0.08809857715939838","0.06611879561161872","0.8789008214974428","0.49876643045259267"
"654.8349110436324","361.23779583163065","0.01","0.5","3.0","0.2","0.011836362403183857","0.30868887631496283","0.312702681580407","0.033459779134111564","10.0","0.5","15.0","0.5","654","10","1.2938942412202022E-5","5.891479507310295E-6","6.995714143541906E-17","2.062494760239457E-12","0.735506596431921","0.1838781219783727"
"333.88739946182955","482.59891522768936","0.01","0.5","3.0","0.2","0.034473311637450425","0.2379767953050823","0.2544631330223126","0.02201638662969061","10.0","0.5","15.0","0.5","323","3","0.006602184575128072","0.1642746828232446","3.54120486007668E-13","2.1638287012077935E-6","0.5984535125890031","0.1906825898103259"
"6.0072506698535255","855.1904908468892","0.01","0.5","3.0","0.2","0.04090185101920925","0.14384832783763093","0.10427419649071482","0.059968208426127816","10.0","0.5","15.0","0.5","6","191","7.222220219606535E-27","2.090962450706114E-25","4.4158031599959467E-26","2.08137474247306E-35","3.562551288714553E-34","6.331356926190994E-26"
"385.9770441870204","218.5438881768096","0.01","0.5","3.0","0.2","0.08762926151031146","0.3356159202680655","0.4863117182823886","0.06542728256718587","10.0","0.5","15.0","0.5","269","7","0.31365034921450957","0.9990009007573545","1.1301630908146763E-4","8.253506929624498E-4","0.531087860161408","0.3827567819802018"
"534.1022746017339","618.8364634317858","0.01","0.5","3.0","0.2","0.06924959974940326","0.08997852189434175","0.24615108721915643","0.07578379940262263","10.0","0.5","15.0","0.5","310","76","0.2647760135023128","0.9903680790063745","0.04298708238234959","3.150557738968851E-5","0.998371409607266","0.5079395191433449"
"465.6771283536114","645.7792430228643","0.01","0.5","3.0","0.2","0.006046075987599846","0.15675484546682675","0.04089636341435166","0.02316833619008196","10.0","0.5","15.0","0.5","466","103","2.367113949304153E-9","6.987211862476854E-17","4.243186834594193E-4","1.4062819798356722E-8","1.2028806121848073E-15","1.0608318657012227E-4"
"679.869810924806","508.4321793103539","0.01","0.5","3.0","0.2","0.006063086004719206","0.3286159825568724","0.45212306320252105","0.033709692540358396","10.0","0.5","15.0","0.5","680","10","1.274471440422822E-11","2.208348838501153E-9","1.921836236926408E-23","8.734504411955042E-17","5.775897463361107E-14","5.521016712052123E-10"
"545.2572622045632","29.88848755481255","0.01","0.5","3.0","0.2","0.028481580939474588","0.11615143580817154","0.23012542853927706","0.08393213537574676","10.0","0.5","15.0","0.5","327","1","0.8905613291819181","0.9987998119786372","0.9314700025907792","0.17207154127128443","0.9805923652296129","0.7707334302675773"
"840.698459907036","33.093959957526394","0.01","0.5","3.0","0.2","0.08855686132115939","0.2786003827241473","0.3200106129584779","0.06698007019941958","10.0","0.5","15.0","0.5","530","2","0.9258488048947673","0.9999810794282739","0.654011311257918","0.3854076413040351","0.9999972547412445","0.7598493216828682"
"799.620986585181","337.9065956520496","0.01","0.5","3.0","0.2","0.05404188682574916","0.03530423821242028","0.3061221251058841","0.07005619593561778","10.0","0.5","15.0","0.5","281","38","0.5792413054001381","0.5634242370428938","0.3946064402157838","0.26848369501687175","0.9999996835918918","0.55662851396686"
"654.8349110436324","361.23779583163065","0.01","0.5","3.0","0.2","0.011836362403183857","0.30868887631496283","0.312702681580407","0.033459779134111564","10.0","0.5","15.0","0.5","655","10","9.764914247873322E-8","8.449613551516247E-6","6.990639325902669E-10","2.473916140365461E-15","3.601179418325855E-14","2.112578163483636E-6"
"299.5670362076812","505.2972397681551","0.01","0.5","3.0","0.2","0.07577561912629349","0.21736650467066224","0.4958557527897337","0.03416107829182778","10.0","0.5","15.0","0.5","238","13","0.08737053008902636","0.12035328909551123","2.366789339116861E-13","4.245003857308004E-8","0.7941356750492105","0.22862225164874922"
"6.0072506698535255","855.1904908468892","0.01","0.5","3.0","0.2","0.04090185101920925","0.14384832783763093","0.10427419649071482","0.059968208426127816","10.0","0.5","15.0","0.5","6","193","2.1606191017556213E-28","5.1947439003617235E-25","1.0289067926667706E-30","3.5541842447574534E-27","6.171624652348549E-26","1.4618646242780195E-25"
"622.4310097420314","369.84042423410267","0.01","0.5","3.0","0.2","0.04900346941926089","0.060902284398624336","0.0566794903775234","0.03237756549362397","10.0","0.5","15.0","0.5","314","59","0.4517601545741966","0.306179464307571","0.7001883418341378","0.04706719350946664","0.718433198575132","0.44296704955657773"
"534.1022746017339","618.8364634317858","0.01","0.5","3.0","0.2","0.06924959974940326","0.08997852189434175","0.24615108721915643","0.07578379940262263","10.0","0.5","15.0","0.5","287","90","0.32072620050381956","0.6838598411168123","1.977818090092634E-7","1.9113072505325384E-5","0.9999942619259394","0.42096835347426625"
"465.6771283536114","645.7792430228643","0.01","0.5","3.0","0.2","0.006046075987599846","0.15675484546682675","0.04089636341435166","0.02316833619008196","10.0","0.5","15.0","0.5","466","111","1.1125130838552194E-17","1.9236608414044503E-17","1.9921868064407555E-20","2.210206205433496E-21","5.441699242950102E-24","4.8146864825033955E-18"
"679.869810924806","508.4321793103539","0.01","0.5","3.0","0.2","0.006063086004719206","0.3286159825568724","0.45212306320252105","0.033709692540358396","10.0","0.5","15.0","0.5","680","14","3.2328775958800337E-15","3.064110420449339E-15","7.40333382983391E-25","5.768835271477276E-18","4.850140347481196E-15","1.980004900985585E-15"
"840.698459907036","33.093959957526394","0.01","0.5","3.0","0.2","0.08855686132115939","0.2786003827241473","0.3200106129584779","0.06698007019941958","10.0","0.5","15.0","0.5","542","2","0.8850520429773913","0.9989920310068002","0.9985432487353328","0.9998890220485988","0.9999999079043568","0.9993560524237716"
"545.2572622045632","29.88848755481255","0.01","0.5","3.0","0.2","0.028481580939474588","0.11615143580817154","0.23012542853927706","0.08393213537574676","10.0","0.5","15.0","0.5","309","1","0.8859534358867336","0.5641707688215908","0.9995480070334565","0.9999324789483379","0.9941280662955352","0.88944483027473"
